"","age","rater","group","stimulus","phase","day","sex","trial","effort","corr"
"929","M48",2,"M48_d2_S05_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,1,0
"930","M48",2,"M48_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,1,1
"931","M48",3,"M48_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,1,0
"932","M48",3,"M48_d2_S05_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,0,0
"933","M48",3,"M48_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,1,1
"934","M48",3,"M48_d2_S06_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,0,1
"935","M48",3,"M48_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,0,0
"936","M48",3,"M48_d2_S15_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,0,1
"937","M48",4,"M48_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,0,0
"938","M48",4,"M48_d2_S05_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,0,1
"939","M48",4,"M48_d2_S15_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,0,0
"940","M48",4,"M48_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,0,0
"941","M48",4,"M48_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,1,1
"942","M48",4,"M48_d2_S06_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,0,1
"943","M48",5,"M48_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,1,0
"944","M48",5,"M48_d2_S05_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,0,0
"945","M48",5,"M48_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,0,1
"946","M48",5,"M48_d2_S15_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,0,1
"947","M48",5,"M48_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,0,1
"948","M48",5,"M48_d2_S06_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,0,1
"949","M48",6,"M48_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,1,1
"950","M48",6,"M48_d2_S15_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,0,1
"951","M48",6,"M48_d2_S06_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,0,0
"952","M48",6,"M48_d2_S05_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,0,1
"953","M48",6,"M48_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,0,0
"954","M48",6,"M48_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,0,1
"955","M48",7,"M48_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,1,0
"956","M48",7,"M48_d2_S05_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,1,0
"957","M48",7,"M48_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,0,1
"958","M48",7,"M48_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,0,1
"959","M48",7,"M48_d2_S15_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,1,0
"960","M48",7,"M48_d2_S06_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,0,1
"961","M48",8,"M48_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,1,0
"962","M48",8,"M48_d2_S15_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,0,1
"963","M48",8,"M48_d2_S06_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,1,0
"964","M48",8,"M48_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,1,0
"965","M48",8,"M48_d2_S05_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,1,1
"966","M48",8,"M48_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,0,1
"967","M48",9,"M48_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,1,0
"968","M48",9,"M48_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,0,0
"969","M48",9,"M48_d2_S06_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,1,0
"970","M48",9,"M48_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,0,0
"971","M48",9,"M48_d2_S05_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,1,0
"972","M48",9,"M48_d2_S15_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,0,0
"973","M72",1,"M72_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,0,1
"974","M72",1,"M72_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,0,0
"975","M72",1,"M72_d2_S02_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,0,1
"976","M72",1,"M72_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,1,0
"977","M72",1,"M72_d2_S08_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,0,0
"978","M72",1,"M72_d2_S12_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,0,1
"979","M72",10,"M72_d2_S02_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,0,1
"980","M72",10,"M72_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,1,0
"981","M72",10,"M72_d2_S12_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,1,1
"982","M72",10,"M72_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,1,0
"983","M72",10,"M72_d2_S08_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,0,1
"984","M72",10,"M72_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,1,1
"985","M72",11,"M72_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,1,0
"986","M72",11,"M72_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,1,1
"987","M72",11,"M72_d2_S08_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,0,1
"988","M72",11,"M72_d2_S02_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,0,1
"989","M72",11,"M72_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,0,1
"990","M72",11,"M72_d2_S12_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,0,0
"991","M72",13,"M72_d2_S02_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,0,1
"992","M72",13,"M72_d2_S08_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,0,1
"993","M72",13,"M72_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,1,0
"994","M72",13,"M72_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,0,0
"995","M72",13,"M72_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,1,1
"996","M72",13,"M72_d2_S12_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,0,1
"997","M72",2,"M72_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,1,1
"998","M72",2,"M72_d2_S08_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,0,1
"999","M72",2,"M72_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,1,1
"1000","M72",2,"M72_d2_S12_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,0,0
"1001","M72",2,"M72_d2_S02_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,1,0
"1002","M72",2,"M72_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,0,0
"1003","M72",3,"M72_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,0,0
"1004","M72",3,"M72_d2_S08_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,0,1
"1005","M72",3,"M72_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,1,1
"1006","M72",3,"M72_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,1,1
"1007","M72",3,"M72_d2_S12_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,1,0
"1008","M72",3,"M72_d2_S02_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,1,1
"1009","M72",4,"M72_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,1,1
"1010","M72",4,"M72_d2_S12_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,0,1
"1011","M72",4,"M72_d2_S02_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,0,1
"1012","M72",4,"M72_d2_S08_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,0,1
"1013","M72",4,"M72_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,0,1
"1014","M72",4,"M72_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,1,0
"1015","M72",5,"M72_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,0,1
"1016","M72",5,"M72_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,1,0
"1017","M72",5,"M72_d2_S02_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,0,1
"1018","M72",5,"M72_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,0,1
"1019","M72",5,"M72_d2_S12_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,0,1
"1020","M72",5,"M72_d2_S08_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,0,1
"1021","M72",6,"M72_d2_S08_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,0,1
"1022","M72",6,"M72_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,0,1
"1023","M72",6,"M72_d2_S02_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,1,1
"1024","M72",6,"M72_d2_S12_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,1,0
"1025","M72",6,"M72_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,0,1
"1026","M72",6,"M72_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,0,1
"1027","M72",7,"M72_d2_S02_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,1,1
"1028","M72",7,"M72_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,0,1
"1029","M72",7,"M72_d2_S12_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,0,1
"1030","M72",7,"M72_d2_S08_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,0,1
"1031","M72",7,"M72_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,0,1
"1032","M72",7,"M72_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,1,0
"1033","M72",8,"M72_d2_S12_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,0,0
"1034","M72",8,"M72_d2_S08_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,0,1
"1035","M72",8,"M72_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,1,0
"1036","M72",8,"M72_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,1,0
"1037","M72",8,"M72_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,1,0
"1038","M72",8,"M72_d2_S02_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,0,1
"1039","M72",9,"M72_d2_S04_m_FI_first.wmv","Fish","Spontaneous","Day2","m",1,0,1
"1040","M72",9,"M72_d2_S09_m_FI_first.wmv","Fish","Spontaneous","Day2","m",2,1,1
"1041","M72",9,"M72_d2_S01_m_FI_first.wmv","Fish","Spontaneous","Day2","m",3,1,0
"1042","M72",9,"M72_d2_S08_m_FI_first.wmv","Fish","Spontaneous","Day2","m",4,0,0
"1043","M72",9,"M72_d2_S02_m_FI_first.wmv","Fish","Spontaneous","Day2","m",5,0,1
"1044","M72",9,"M72_d2_S12_m_FI_first.wmv","Fish","Spontaneous","Day2","m",6,0,1
"1045","M48",1,"M48_d1_S13_f_GA_first.wmv","Fork","Spontaneous","Day1","f",1,1,0
"1046","M48",1,"M48_d1_S10_f_GA_first.wmv","Fork","Spontaneous","Day1","f",2,1,1
"1047","M48",1,"M48_d1_S02_f_GA_first.wmv","Fork","Uptake","Day1","f",3,1,1
"1048","M48",1,"M48_d1_S13_f_GA_first.wmv","Fork","Uptake","Day1","f",4,0,1
"1049","M48",1,"M48_d1_S07_f_GA_first.wmv","Fork","Uptake","Day1","f",5,0,0
"1050","M48",1,"M48_d1_S07_f_GA_first.wmv","Fork","Spontaneous","Day1","f",6,1,0
"1051","M48",1,"M48_d1_S08_f_GA_first.wmv","Fork","Spontaneous","Day1","f",7,0,0
"1052","M48",1,"M48_d1_S08_f_GA_first.wmv","Fork","Uptake","Day1","f",8,1,1
"1053","M48",1,"M48_d1_S02_f_GA_first.wmv","Fork","Spontaneous","Day1","f",9,1,1
"1054","M48",1,"M48_d1_S10_f_GA_first.wmv","Fork","Uptake","Day1","f",10,0,1
"1055","M48",10,"M48_d1_S02_f_GA_first.wmv","Fork","Spontaneous","Day1","f",1,1,0
"1056","M48",10,"M48_d1_S08_f_GA_first.wmv","Fork","Spontaneous","Day1","f",2,1,0
"1057","M48",10,"M48_d1_S07_f_GA_first.wmv","Fork","Spontaneous","Day1","f",3,1,0
"1058","M48",10,"M48_d1_S02_f_GA_first.wmv","Fork","Uptake","Day1","f",4,1,1
"1059","M48",10,"M48_d1_S08_f_GA_first.wmv","Fork","Uptake","Day1","f",5,0,1
"1060","M48",10,"M48_d1_S13_f_GA_first.wmv","Fork","Spontaneous","Day1","f",6,1,0
"1061","M48",10,"M48_d1_S10_f_GA_first.wmv","Fork","Spontaneous","Day1","f",7,0,1
"1062","M48",10,"M48_d1_S07_f_GA_first.wmv","Fork","Uptake","Day1","f",8,1,0
"1063","M48",10,"M48_d1_S13_f_GA_first.wmv","Fork","Uptake","Day1","f",9,0,1
"1064","M48",10,"M48_d1_S10_f_GA_first.wmv","Fork","Uptake","Day1","f",10,0,1
"1065","M48",11,"M48_d1_S10_f_GA_first.wmv","Fork","Uptake","Day1","f",1,0,1
"1066","M48",11,"M48_d1_S02_f_GA_first.wmv","Fork","Uptake","Day1","f",2,0,1
"1067","M48",11,"M48_d1_S13_f_GA_first.wmv","Fork","Uptake","Day1","f",3,0,1
"1068","M48",11,"M48_d1_S07_f_GA_first.wmv","Fork","Spontaneous","Day1","f",4,1,1
"1069","M48",11,"M48_d1_S07_f_GA_first.wmv","Fork","Uptake","Day1","f",5,1,0
"1070","M48",11,"M48_d1_S08_f_GA_first.wmv","Fork","Uptake","Day1","f",6,0,1
"1071","M48",11,"M48_d1_S13_f_GA_first.wmv","Fork","Spontaneous","Day1","f",7,0,1
"1072","M48",11,"M48_d1_S10_f_GA_first.wmv","Fork","Spontaneous","Day1","f",8,1,0
"1073","M48",11,"M48_d1_S08_f_GA_first.wmv","Fork","Spontaneous","Day1","f",9,1,1
"1074","M48",11,"M48_d1_S02_f_GA_first.wmv","Fork","Spontaneous","Day1","f",10,0,1
"1075","M48",13,"M48_d1_S13_f_GA_first.wmv","Fork","Uptake","Day1","f",1,1,1
"1076","M48",13,"M48_d1_S10_f_GA_first.wmv","Fork","Spontaneous","Day1","f",2,1,1
"1077","M48",13,"M48_d1_S10_f_GA_first.wmv","Fork","Uptake","Day1","f",3,1,1
"1078","M48",13,"M48_d1_S08_f_GA_first.wmv","Fork","Spontaneous","Day1","f",4,1,0
"1079","M48",13,"M48_d1_S02_f_GA_first.wmv","Fork","Uptake","Day1","f",5,1,1
"1080","M48",13,"M48_d1_S13_f_GA_first.wmv","Fork","Spontaneous","Day1","f",6,0,1
"1081","M48",13,"M48_d1_S02_f_GA_first.wmv","Fork","Spontaneous","Day1","f",7,0,0
"1082","M48",13,"M48_d1_S08_f_GA_first.wmv","Fork","Uptake","Day1","f",8,1,1
"1083","M48",13,"M48_d1_S07_f_GA_first.wmv","Fork","Uptake","Day1","f",9,0,0
"1084","M48",13,"M48_d1_S07_f_GA_first.wmv","Fork","Spontaneous","Day1","f",10,1,0
"1085","M48",2,"M48_d1_S10_f_GA_first.wmv","Fork","Uptake","Day1","f",1,1,0
"1086","M48",2,"M48_d1_S08_f_GA_first.wmv","Fork","Spontaneous","Day1","f",2,1,1
"1087","M48",2,"M48_d1_S02_f_GA_first.wmv","Fork","Uptake","Day1","f",3,1,0
"1088","M48",2,"M48_d1_S13_f_GA_first.wmv","Fork","Uptake","Day1","f",4,1,1
"1089","M48",2,"M48_d1_S07_f_GA_first.wmv","Fork","Uptake","Day1","f",5,1,0
"1090","M48",2,"M48_d1_S02_f_GA_first.wmv","Fork","Spontaneous","Day1","f",6,1,1
"1091","M48",2,"M48_d1_S08_f_GA_first.wmv","Fork","Uptake","Day1","f",7,1,1
"1092","M48",2,"M48_d1_S07_f_GA_first.wmv","Fork","Spontaneous","Day1","f",8,1,0
"1093","M48",2,"M48_d1_S10_f_GA_first.wmv","Fork","Spontaneous","Day1","f",9,1,0
"1094","M48",2,"M48_d1_S13_f_GA_first.wmv","Fork","Spontaneous","Day1","f",10,1,1
"1095","M48",3,"M48_d1_S02_f_GA_first.wmv","Fork","Spontaneous","Day1","f",1,0,1
"1096","M48",3,"M48_d1_S08_f_GA_first.wmv","Fork","Spontaneous","Day1","f",2,0,1
"1097","M48",3,"M48_d1_S07_f_GA_first.wmv","Fork","Uptake","Day1","f",3,1,0
"1098","M48",3,"M48_d1_S08_f_GA_first.wmv","Fork","Uptake","Day1","f",4,0,1
"1099","M48",3,"M48_d1_S13_f_GA_first.wmv","Fork","Uptake","Day1","f",5,0,1
"1100","M48",3,"M48_d1_S10_f_GA_first.wmv","Fork","Spontaneous","Day1","f",6,1,0
"1101","M48",3,"M48_d1_S02_f_GA_first.wmv","Fork","Uptake","Day1","f",7,1,1
"1102","M48",3,"M48_d1_S13_f_GA_first.wmv","Fork","Spontaneous","Day1","f",8,0,1
"1103","M48",3,"M48_d1_S10_f_GA_first.wmv","Fork","Uptake","Day1","f",9,0,1
"1104","M48",3,"M48_d1_S07_f_GA_first.wmv","Fork","Spontaneous","Day1","f",10,1,1
"1105","M48",4,"M48_d1_S07_f_GA_first.wmv","Fork","Spontaneous","Day1","f",1,0,0
"1106","M48",4,"M48_d1_S10_f_GA_first.wmv","Fork","Uptake","Day1","f",2,0,1
"1107","M48",4,"M48_d1_S07_f_GA_first.wmv","Fork","Uptake","Day1","f",3,1,0
"1108","M48",4,"M48_d1_S13_f_GA_first.wmv","Fork","Uptake","Day1","f",4,0,1
"1109","M48",4,"M48_d1_S02_f_GA_first.wmv","Fork","Spontaneous","Day1","f",5,0,1
"1110","M48",4,"M48_d1_S10_f_GA_first.wmv","Fork","Spontaneous","Day1","f",6,1,0
"1111","M48",4,"M48_d1_S08_f_GA_first.wmv","Fork","Spontaneous","Day1","f",7,0,1
"1112","M48",4,"M48_d1_S02_f_GA_first.wmv","Fork","Uptake","Day1","f",8,0,0
"1113","M48",4,"M48_d1_S08_f_GA_first.wmv","Fork","Uptake","Day1","f",9,1,0
"1114","M48",4,"M48_d1_S13_f_GA_first.wmv","Fork","Spontaneous","Day1","f",10,1,0
"1115","M48",5,"M48_d1_S10_f_GA_first.wmv","Fork","Spontaneous","Day1","f",1,1,0
"1116","M48",5,"M48_d1_S10_f_GA_first.wmv","Fork","Uptake","Day1","f",2,1,0
"1117","M48",5,"M48_d1_S08_f_GA_first.wmv","Fork","Uptake","Day1","f",3,1,1
"1118","M48",5,"M48_d1_S13_f_GA_first.wmv","Fork","Uptake","Day1","f",4,0,1
"1119","M48",5,"M48_d1_S08_f_GA_first.wmv","Fork","Spontaneous","Day1","f",5,1,0
"1120","M48",5,"M48_d1_S13_f_GA_first.wmv","Fork","Spontaneous","Day1","f",6,0,1
"1121","M48",5,"M48_d1_S07_f_GA_first.wmv","Fork","Uptake","Day1","f",7,1,0
"1122","M48",5,"M48_d1_S02_f_GA_first.wmv","Fork","Uptake","Day1","f",8,1,0
"1123","M48",5,"M48_d1_S07_f_GA_first.wmv","Fork","Spontaneous","Day1","f",9,1,0
"1124","M48",5,"M48_d1_S02_f_GA_first.wmv","Fork","Spontaneous","Day1","f",10,0,1
"1125","M48",6,"M48_d1_S13_f_GA_first.wmv","Fork","Spontaneous","Day1","f",1,0,1
"1126","M48",6,"M48_d1_S02_f_GA_first.wmv","Fork","Spontaneous","Day1","f",2,0,1
"1127","M48",6,"M48_d1_S07_f_GA_first.wmv","Fork","Uptake","Day1","f",3,1,0
"1128","M48",6,"M48_d1_S08_f_GA_first.wmv","Fork","Spontaneous","Day1","f",4,0,1
"1129","M48",6,"M48_d1_S02_f_GA_first.wmv","Fork","Uptake","Day1","f",5,0,1
"1130","M48",6,"M48_d1_S10_f_GA_first.wmv","Fork","Uptake","Day1","f",6,1,1
"1131","M48",6,"M48_d1_S08_f_GA_first.wmv","Fork","Uptake","Day1","f",7,1,1
"1132","M48",6,"M48_d1_S13_f_GA_first.wmv","Fork","Uptake","Day1","f",8,0,1
"1133","M48",6,"M48_d1_S10_f_GA_first.wmv","Fork","Spontaneous","Day1","f",9,1,1
"1134","M48",6,"M48_d1_S07_f_GA_first.wmv","Fork","Spontaneous","Day1","f",10,1,0
"1135","M48",7,"M48_d1_S13_f_GA_first.wmv","Fork","Uptake","Day1","f",1,0,1
"1136","M48",7,"M48_d1_S13_f_GA_first.wmv","Fork","Spontaneous","Day1","f",2,0,1
"1137","M48",7,"M48_d1_S02_f_GA_first.wmv","Fork","Uptake","Day1","f",3,0,1
"1138","M48",7,"M48_d1_S07_f_GA_first.wmv","Fork","Spontaneous","Day1","f",4,1,0
"1139","M48",7,"M48_d1_S08_f_GA_first.wmv","Fork","Spontaneous","Day1","f",5,0,0
"1140","M48",7,"M48_d1_S10_f_GA_first.wmv","Fork","Spontaneous","Day1","f",6,1,0
"1141","M48",7,"M48_d1_S07_f_GA_first.wmv","Fork","Uptake","Day1","f",7,1,0
"1142","M48",7,"M48_d1_S10_f_GA_first.wmv","Fork","Uptake","Day1","f",8,0,1
"1143","M48",7,"M48_d1_S02_f_GA_first.wmv","Fork","Spontaneous","Day1","f",9,0,1
"1144","M48",7,"M48_d1_S08_f_GA_first.wmv","Fork","Uptake","Day1","f",10,1,1
"1145","M48",8,"M48_d1_S13_f_GA_first.wmv","Fork","Uptake","Day1","f",1,0,1
"1146","M48",8,"M48_d1_S02_f_GA_first.wmv","Fork","Spontaneous","Day1","f",2,0,0
"1147","M48",8,"M48_d1_S10_f_GA_first.wmv","Fork","Uptake","Day1","f",3,1,0
"1148","M48",8,"M48_d1_S02_f_GA_first.wmv","Fork","Uptake","Day1","f",4,1,0
"1149","M48",8,"M48_d1_S08_f_GA_first.wmv","Fork","Uptake","Day1","f",5,0,0
"1150","M48",8,"M48_d1_S07_f_GA_first.wmv","Fork","Uptake","Day1","f",6,1,0
"1151","M48",8,"M48_d1_S13_f_GA_first.wmv","Fork","Spontaneous","Day1","f",7,1,0
"1152","M48",8,"M48_d1_S08_f_GA_first.wmv","Fork","Spontaneous","Day1","f",8,0,1
"1153","M48",8,"M48_d1_S10_f_GA_first.wmv","Fork","Spontaneous","Day1","f",9,0,1
"1154","M48",8,"M48_d1_S07_f_GA_first.wmv","Fork","Spontaneous","Day1","f",10,1,0
"1155","M48",9,"M48_d1_S13_f_GA_first.wmv","Fork","Spontaneous","Day1","f",1,1,1
"1156","M48",9,"M48_d1_S02_f_GA_first.wmv","Fork","Uptake","Day1","f",2,0,1
"1157","M48",9,"M48_d1_S13_f_GA_first.wmv","Fork","Uptake","Day1","f",3,0,1
"1158","M48",9,"M48_d1_S08_f_GA_first.wmv","Fork","Spontaneous","Day1","f",4,1,1
"1159","M48",9,"M48_d1_S02_f_GA_first.wmv","Fork","Spontaneous","Day1","f",5,0,1
"1160","M48",9,"M48_d1_S07_f_GA_first.wmv","Fork","Spontaneous","Day1","f",6,1,1
"1161","M48",9,"M48_d1_S07_f_GA_first.wmv","Fork","Uptake","Day1","f",7,1,0
"1162","M48",9,"M48_d1_S10_f_GA_first.wmv","Fork","Uptake","Day1","f",8,0,0
"1163","M48",9,"M48_d1_S08_f_GA_first.wmv","Fork","Uptake","Day1","f",9,1,0
"1164","M48",9,"M48_d1_S10_f_GA_first.wmv","Fork","Spontaneous","Day1","f",10,0,1
"1165","M72",1,"M72_d1_S10_f_GA_first.wmv","Fork","Uptake","Day1","f",1,1,0
"1166","M72",1,"M72_d1_S10_f_GA_first.wmv","Fork","Spontaneous","Day1","f",2,1,0
"1167","M72",1,"M72_d1_S03_f_GA_first.wmv","Fork","Spontaneous","Day1","f",3,1,0
"1168","M72",1,"M72_d1_S05_f_GA_first.wmv","Fork","Spontaneous","Day1","f",4,0,1
"1169","M72",1,"M72_d1_S07_f_GA_first.wmv","Fork","Uptake","Day1","f",5,1,1
"1170","M72",1,"M72_d1_S11_f_GA_first.wmv","Fork","Spontaneous","Day1","f",6,1,1
"1171","M72",1,"M72_d1_S06_f_GA_first.wmv","Fork","Spontaneous","Day1","f",7,1,0
"1172","M72",1,"M72_d1_S07_f_GA_first.wmv","Fork","Spontaneous","Day1","f",8,1,1
"1173","M72",1,"M72_d1_S03_f_GA_first.wmv","Fork","Uptake","Day1","f",9,0,1
"1174","M72",1,"M72_d1_S05_f_GA_first.wmv","Fork","Uptake","Day1","f",10,1,0
"1175","M72",1,"M72_d1_S06_f_GA_first.wmv","Fork","Uptake","Day1","f",11,1,0
"1176","M72",1,"M72_d1_S11_f_GA_first.wmv","Fork","Uptake","Day1","f",12,1,0
"1177","M72",10,"M72_d1_S07_f_GA_first.wmv","Fork","Spontaneous","Day1","f",1,0,1
"1178","M72",10,"M72_d1_S06_f_GA_first.wmv","Fork","Spontaneous","Day1","f",2,0,1
"1179","M72",10,"M72_d1_S11_f_GA_first.wmv","Fork","Spontaneous","Day1","f",3,1,0
"1180","M72",10,"M72_d1_S03_f_GA_first.wmv","Fork","Spontaneous","Day1","f",4,1,0
"1181","M72",10,"M72_d1_S06_f_GA_first.wmv","Fork","Uptake","Day1","f",5,1,0
"1182","M72",10,"M72_d1_S10_f_GA_first.wmv","Fork","Uptake","Day1","f",6,1,0
"1183","M72",10,"M72_d1_S03_f_GA_first.wmv","Fork","Uptake","Day1","f",7,1,0
"1184","M72",10,"M72_d1_S05_f_GA_first.wmv","Fork","Spontaneous","Day1","f",8,0,1
"1185","M72",10,"M72_d1_S10_f_GA_first.wmv","Fork","Spontaneous","Day1","f",9,1,0
"1186","M72",10,"M72_d1_S05_f_GA_first.wmv","Fork","Uptake","Day1","f",10,1,0
"1187","M72",10,"M72_d1_S11_f_GA_first.wmv","Fork","Uptake","Day1","f",11,1,0
"1188","M72",10,"M72_d1_S07_f_GA_first.wmv","Fork","Uptake","Day1","f",12,0,1
"1189","M72",11,"M72_d1_S10_f_GA_first.wmv","Fork","Uptake","Day1","f",1,1,0
"1190","M72",11,"M72_d1_S10_f_GA_first.wmv","Fork","Spontaneous","Day1","f",2,1,1
"1191","M72",11,"M72_d1_S07_f_GA_first.wmv","Fork","Spontaneous","Day1","f",3,1,0
"1192","M72",11,"M72_d1_S03_f_GA_first.wmv","Fork","Spontaneous","Day1","f",4,1,0
"1193","M72",11,"M72_d1_S06_f_GA_first.wmv","Fork","Spontaneous","Day1","f",5,0,1
"1194","M72",11,"M72_d1_S05_f_GA_first.wmv","Fork","Spontaneous","Day1","f",6,0,1
"1195","M72",11,"M72_d1_S11_f_GA_first.wmv","Fork","Uptake","Day1","f",7,1,0
